,StopID,Juris,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2,ComputedStreetAddress,ComputedCity,ComputedState,Zipcode
166,9089,Mesa,Weekend,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2033 E OASIS ST,Mesa,AZ,85213.0
167,3555,Mesa,Weekend,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,761 S STAPLEY DR,Mesa,AZ,85204.0
168,9433,Mesa,Weekend,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5835 S SOSSAMAN RD,Mesa,AZ,85212.0
169,9503,Mesa,Weekend,4.0,4.0,3.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5835 S SOSSAMAN RD,Mesa,AZ,85212.0
170,4599,Mesa,Weekend,3.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1933 E BROWN RD,Mesa,AZ,85203.0
171,5217,Mesa,Weekend,10.0,10.0,9.0,10.0,5.0,10.0,13.0,17.0,7.0,14.0,12.0,11.0,9.0,6771 E MAIN ST,Mesa,AZ,85205.0
172,9139,Mesa,Weekend,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2551 N SILVERADO,Scottsdale,AZ,85215.0
173,2947,Mesa,Weekend,,,,,,,,0.0,,,,,,,,,
174,1859,Gilbert,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,,,,
175,9100,Gilbert,Weekend,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,
176,8981,Mesa,Weekend,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,5835 S SOSSAMAN RD,Mesa,AZ,85212.0
177,3028,Mesa,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6935 E DECATUR ST,Mesa,AZ,85207.0
178,3102,Mesa,Weekend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,1328 N DIANE CIR,Mesa,AZ,85203.0
179,7965,Mesa,Weekend,,,,,,,,,,,,,,,,,
180,4595,Gilbert,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,
181,5100,Gilbert,Weekend,1.0,1.0,1.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,
182,8664,Mesa,Weekend,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,
183,5090,Mesa,Weekend,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1950 E EDGEWOOD CIR,Mesa,AZ,85204.0
184,5094,Mesa,Weekend,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1927 E HAMPTON AVE,Mesa,AZ,85204.0
185,3107,Mesa,Weekend,4.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1160 E UNIVERSITY DR,Mesa,AZ,85203.0
186,3359,Mesa,Weekend,8.0,8.0,7.0,8.0,6.0,6.0,8.0,15.0,7.0,10.0,9.0,11.0,12.0,2032 E BASELINE RD,Mesa,AZ,85204.0
187,3365,Mesa,Weekend,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,750 S ASHBROOK,Mesa,AZ,85204.0
188,3030,Mesa,Weekend,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,1833 N POWER RD,Mesa,AZ,85205.0
189,9102,Chandler,Weekend,9.0,9.0,8.0,4.0,5.0,6.0,7.0,11.0,8.0,6.0,7.0,7.0,6.0,,,,
190,3355,Gilbert,Weekend,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
191,8894,Mesa,Weekend,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,,5835 S SOSSAMAN RD,Mesa,AZ,85212.0
192,4607,Mesa,Weekend,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1965 E LOCKWOOD ST,Mesa,AZ,85203.0
193,9149,Gilbert,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,
194,3479,Mesa,Weekend,52.0,50.0,47.0,58.0,48.0,71.0,82.0,113.0,65.0,164.0,73.0,70.0,69.0,1357 S POWER RD,Mesa,AZ,85206.0
195,4612,Gilbert,Weekend,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,,,,
196,5089,Mesa,Weekend,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1955 E 6TH AVE,Mesa,AZ,85204.0
197,4614,Mesa,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,214 N GILBERT RD,Mesa,AZ,85203.0
198,3556,Mesa,Weekend,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,1206 E BROADWAY RD,Mesa,AZ,85204.0
199,3559,Mesa,Weekend,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,231 S STAPLEY DR,Mesa,AZ,85204.0
200,9141,Mesa,Weekend,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2010 E BROWN RD,Mesa,AZ,85213.0
201,2893,Mesa,Weekend,4.0,4.0,4.0,4.0,3.0,4.0,4.0,7.0,4.0,3.0,1.0,2.0,3.0,2020 E MAIN ST,Mesa,AZ,85213.0
202,7969,Mesa,Weekend,,,,,,,,,,,,,,,,,
203,215,Mesa,Weekend,,,,,,,,,,,,,,,,,
204,3477,Mesa,Weekend,1.0,1.0,1.0,1.0,1.0,2.0,11.0,3.0,3.0,2.0,0.0,0.0,1.0,,,,
205,9142,Mesa,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2012 E GARY CIR,Mesa,AZ,85213.0
206,2896,Gilbert,Weekend,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,,,,
207,5106,Mesa,Weekend,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964 E INTREPID AVE,Mesa,AZ,85204.0
208,3356,Gilbert,Weekend,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
209,3360,Mesa,Weekend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008 E BAYBERRY AVE,Mesa,AZ,85204.0
210,3026,Mesa,Weekend,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,152 N POWER RD,Mesa,AZ,85205.0
211,5099,Gilbert,Weekend,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,,,
212,3554,Mesa,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1208 E 6TH AVE,Mesa,AZ,85204.0
213,4601,Gilbert,Weekend,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,
214,8946,Chandler,Weekend,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
215,2897,Gilbert,Weekend,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,
216,9134,Gilbert,Weekend,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
217,9138,Mesa,Weekend,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,6810 E MINTON ST,Mesa,AZ,85207.0
218,9133,Gilbert,Weekend,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
219,3080,Scottsdale,Weekend,15.0,14.0,13.0,13.0,11.0,16.0,16.0,25.0,13.0,13.0,11.0,14.0,13.0,,,,
220,3074,Scottsdale,Weekend,7.0,7.0,6.0,8.0,6.0,7.0,10.0,16.0,7.0,9.0,13.0,9.0,8.0,,,,
221,3061,Scottsdale,Weekend,8.0,8.0,7.0,6.0,3.0,5.0,6.0,9.0,6.0,8.0,6.0,7.0,6.0,,,,
222,9211,Scottsdale,Weekend,5.0,5.0,5.0,5.0,4.0,5.0,6.0,10.0,7.0,8.0,5.0,12.0,5.0,,,,
223,3093,Scottsdale,Weekend,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,,,,
224,3097,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,
225,3084,Scottsdale,Weekend,35.0,33.0,31.0,37.0,30.0,36.0,46.0,62.0,36.0,40.0,38.0,35.0,36.0,,,,
226,3089,Scottsdale,Weekend,3.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,,,,
227,3087,Scottsdale,Weekend,44.0,43.0,40.0,51.0,36.0,28.0,33.0,54.0,32.0,52.0,30.0,32.0,30.0,,,,
228,3078,Scottsdale,Weekend,12.0,12.0,11.0,8.0,7.0,8.0,10.0,19.0,11.0,12.0,10.0,10.0,13.0,,,,
229,7831,Scottsdale,Weekend,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,,,,
230,3047,Scottsdale,Weekend,2.0,2.0,1.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,1.0,3.0,,,,
231,4754,Scottsdale,Weekend,21.0,21.0,19.0,17.0,12.0,,,1.0,0.0,1.0,12.0,12.0,18.0,,,,
232,9122,Scottsdale,Weekend,10.0,10.0,9.0,11.0,9.0,8.0,4.0,4.0,5.0,9.0,10.0,12.0,14.0,,,,
233,4772,Scottsdale,Weekend,18.0,17.0,16.0,22.0,16.0,16.0,21.0,44.0,24.0,25.0,22.0,28.0,26.0,,,,
234,4753,Scottsdale,Weekend,4.0,4.0,3.0,6.0,2.0,5.0,8.0,8.0,5.0,5.0,6.0,5.0,5.0,,,,
235,4779,Scottsdale,Weekend,36.0,35.0,33.0,42.0,33.0,39.0,47.0,78.0,40.0,50.0,44.0,45.0,46.0,,,,
236,4739,Scottsdale,Weekend,2.0,2.0,2.0,3.0,1.0,2.0,3.0,7.0,3.0,2.0,2.0,3.0,4.0,,,,
237,4783,Scottsdale,Weekend,3.0,3.0,3.0,2.0,3.0,2.0,3.0,9.0,5.0,8.0,6.0,6.0,7.0,,,,
238,4773,Scottsdale,Weekend,7.0,7.0,6.0,7.0,7.0,7.0,8.0,13.0,7.0,8.0,6.0,9.0,8.0,,,,
239,4769,Scottsdale,Weekend,4.0,4.0,3.0,1.0,4.0,17.0,20.0,31.0,18.0,41.0,23.0,25.0,21.0,,,,
240,2934,Scottsdale,Weekend,4.0,4.0,4.0,5.0,5.0,6.0,6.0,11.0,5.0,5.0,4.0,4.0,5.0,,,,
241,2944,Scottsdale,Weekend,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,,,,
242,2938,Scottsdale,Weekend,4.0,4.0,4.0,7.0,7.0,8.0,8.0,9.0,6.0,7.0,6.0,4.0,6.0,,,,
243,8166,Scottsdale,Weekend,1.0,1.0,1.0,2.0,1.0,4.0,4.0,8.0,2.0,2.0,1.0,1.0,1.0,,,,
244,2933,Scottsdale,Weekend,15.0,15.0,14.0,21.0,16.0,22.0,22.0,29.0,17.0,17.0,15.0,16.0,18.0,,,,
245,2943,Scottsdale,Weekend,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,
246,2935,Scottsdale,Weekend,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,2.0,1.0,,,,
247,2939,Scottsdale,Weekend,13.0,13.0,12.0,19.0,11.0,19.0,23.0,27.0,14.0,18.0,17.0,15.0,12.0,,,,
248,2926,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,
249,2936,Scottsdale,Weekend,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,,,,
250,2928,Scottsdale,Weekend,13.0,13.0,12.0,15.0,15.0,19.0,19.0,28.0,14.0,16.0,12.0,11.0,14.0,,,,
251,4642,Scottsdale,Weekend,5.0,5.0,5.0,9.0,7.0,9.0,9.0,12.0,8.0,9.0,8.0,7.0,8.0,,,,
252,4644,Scottsdale,Weekend,15.0,15.0,14.0,20.0,17.0,23.0,22.0,30.0,17.0,19.0,17.0,16.0,19.0,,,,
253,4648,Scottsdale,Weekend,5.0,5.0,5.0,9.0,8.0,10.0,10.0,13.0,7.0,6.0,9.0,10.0,9.0,,,,
254,4641,Scottsdale,Weekend,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,,,,
255,4651,Scottsdale,Weekend,13.0,13.0,12.0,20.0,15.0,22.0,24.0,34.0,19.0,20.0,19.0,26.0,19.0,,,,
256,4647,Scottsdale,Weekend,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,,,,
257,9123,Scottsdale,Weekend,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,
258,4646,Scottsdale,Weekend,24.0,23.0,21.0,34.0,21.0,31.0,32.0,43.0,23.0,23.0,25.0,23.0,28.0,,,,
259,4650,Scottsdale,Weekend,7.0,7.0,7.0,8.0,6.0,11.0,10.0,14.0,8.0,8.0,9.0,10.0,10.0,,,,
260,4649,Scottsdale,Weekend,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,
261,505,Scottsdale,Weekend,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,1.0,3.0,2.0,,,,
262,506,Scottsdale,Weekend,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,,,,
263,507,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,
264,508,Scottsdale,Weekend,5.0,4.0,4.0,11.0,3.0,,0.0,0.0,0.0,,,0.0,0.0,,,,
265,513,Scottsdale,Weekend,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,,,,
266,509,Scottsdale,Weekend,2.0,2.0,2.0,2.0,1.0,3.0,11.0,4.0,0.0,1.0,0.0,0.0,1.0,,,,
267,519,Scottsdale,Weekend,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,
268,615,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
269,9595,Mesa,Weekend,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,6801 E MENLO ST,Mesa,AZ,85207.0
270,9597,Mesa,Weekend,,,,,,,,,,,,,,,,,
271,612,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
272,621,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
273,2917,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
274,2924,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
275,5767,Scottsdale,Weekend,13.0,12.0,12.0,16.0,10.0,12.0,14.0,23.0,16.0,18.0,17.0,14.0,14.0,,,,
276,9372,Scottsdale,Weekend,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,,,,
277,5768,Scottsdale,Weekend,25.0,24.0,22.0,31.0,20.0,25.0,31.0,37.0,25.0,36.0,29.0,25.0,25.0,,,,
278,5770,Scottsdale,Weekend,4.0,3.0,3.0,1.0,0.0,13.0,16.0,17.0,10.0,15.0,12.0,12.0,10.0,,,,
279,5764,Scottsdale,Weekend,6.0,6.0,5.0,7.0,6.0,5.0,6.0,9.0,3.0,2.0,3.0,3.0,3.0,,,,
280,5771,Scottsdale,Weekend,34.0,33.0,31.0,42.0,24.0,42.0,44.0,61.0,36.0,79.0,49.0,43.0,35.0,,,,
281,9373,Scottsdale,Weekend,7.0,7.0,6.0,6.0,3.0,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,,,,
282,5762,Scottsdale,Weekend,11.0,10.0,10.0,13.0,8.0,12.0,23.0,21.0,11.0,17.0,15.0,16.0,12.0,,,,
283,765,Scottsdale,Weekend,5.0,5.0,5.0,8.0,4.0,8.0,8.0,7.0,4.0,4.0,3.0,2.0,2.0,,,,
284,739,Scottsdale,Weekend,4.0,4.0,4.0,5.0,2.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,
285,766,Scottsdale,Weekend,4.0,4.0,4.0,4.0,3.0,8.0,7.0,9.0,1.0,1.0,1.0,0.0,1.0,,,,
286,778,Scottsdale,Weekend,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,,,,
287,9376,Scottsdale,Weekend,3.0,3.0,3.0,4.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,2.0,,,,
288,740,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,
289,774,Scottsdale,Weekend,6.0,6.0,6.0,8.0,5.0,12.0,10.0,15.0,8.0,11.0,9.0,12.0,14.0,,,,
290,742,Scottsdale,Weekend,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,,,,
291,773,Scottsdale,Weekend,3.0,2.0,2.0,3.0,1.0,8.0,11.0,2.0,1.0,7.0,0.0,0.0,2.0,,,,
292,780,Scottsdale,Weekend,1.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,,,,0.0,1.0,,,,
293,772,Scottsdale,Weekend,1.0,0.0,0.0,1.0,1.0,2.0,65.0,3.0,7.0,8.0,20.0,16.0,11.0,,,,
294,743,Scottsdale,Weekend,2.0,1.0,1.0,2.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,
295,771,Scottsdale,Weekend,1.0,1.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,7.0,3.0,0.0,2.0,,,,
296,8991,Scottsdale,Weekend,5.0,5.0,5.0,6.0,1.0,1.0,5.0,7.0,4.0,4.0,28.0,4.0,19.0,,,,
297,5999,Scottsdale,Weekend,0.0,0.0,0.0,2.0,3.0,7.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,,,,
298,6014,Scottsdale,Weekend,1.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,,,,
299,6009,Scottsdale,Weekend,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,,,,
300,6001,Scottsdale,Weekend,27.0,26.0,24.0,37.0,21.0,32.0,42.0,52.0,25.0,29.0,31.0,27.0,21.0,,,,
301,6002,Scottsdale,Weekend,8.0,7.0,7.0,9.0,7.0,12.0,10.0,18.0,8.0,8.0,11.0,8.0,8.0,,,,
302,6000,Scottsdale,Weekend,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,,,,
303,6003,Scottsdale,Weekend,53.0,51.0,47.0,68.0,43.0,59.0,67.0,85.0,54.0,55.0,55.0,55.0,52.0,,,,
304,6008,Scottsdale,Weekend,4.0,3.0,3.0,4.0,4.0,8.0,8.0,9.0,4.0,4.0,3.0,7.0,3.0,,,,
305,5996,Scottsdale,Weekend,21.0,20.0,19.0,23.0,16.0,23.0,24.0,37.0,20.0,18.0,22.0,22.0,23.0,,,,
306,6007,Scottsdale,Weekend,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,,,,
307,6006,Scottsdale,Weekend,2.0,2.0,2.0,1.0,0.0,,1.0,0.0,1.0,2.0,2.0,3.0,3.0,,,,
308,6005,Scottsdale,Weekend,14.0,14.0,13.0,13.0,9.0,15.0,15.0,21.0,11.0,11.0,12.0,10.0,11.0,,,,
309,419,Scottsdale,Weekend,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,
310,420,Scottsdale,Weekend,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,4.0,,,,
311,426,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,
312,425,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,,,,
313,428,Scottsdale,Weekend,2.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,
314,7703,Scottsdale,Weekend,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
315,427,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,2.0,21.0,2.0,1.0,7.0,19.0,16.0,1.0,,,,
316,423,Scottsdale,Weekend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,
317,2906,Scottsdale,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,
318,2909,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
319,2905,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
320,4385,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
321,9374,Scottsdale,Weekend,4.0,4.0,4.0,5.0,3.0,6.0,8.0,8.0,3.0,5.0,6.0,5.0,5.0,,,,
322,7704,Scottsdale,Weekend,4.0,3.0,3.0,4.0,3.0,6.0,9.0,7.0,3.0,4.0,6.0,3.0,3.0,,,,
323,5703,Scottsdale,Weekend,11.0,11.0,10.0,12.0,9.0,16.0,17.0,25.0,12.0,15.0,14.0,12.0,11.0,,,,
324,5699,Scottsdale,Weekend,8.0,8.0,7.0,8.0,6.0,10.0,10.0,16.0,6.0,6.0,6.0,5.0,5.0,,,,
325,5700,Scottsdale,Weekend,11.0,10.0,10.0,11.0,6.0,9.0,24.0,16.0,8.0,8.0,14.0,14.0,13.0,,,,
326,5697,Scottsdale,Weekend,12.0,12.0,11.0,8.0,5.0,11.0,8.0,14.0,5.0,6.0,8.0,7.0,6.0,,,,
327,435,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
328,9356,Scottsdale,Weekend,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,
329,418,Scottsdale,Weekend,2.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,,0.0,,,,
330,9368,Scottsdale,Weekend,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,
331,281,Scottsdale,Weekend,2.0,2.0,2.0,,,,,,,,,,,,,,
332,280,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
333,277,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
334,9430,Scottsdale,Weekend,13.0,13.0,12.0,2.0,2.0,4.0,22.0,6.0,2.0,40.0,14.0,3.0,3.0,,,,
335,5573,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
336,7718,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
337,5546,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
338,5579,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
339,7599,Scottsdale,Weekend,39.0,38.0,35.0,48.0,31.0,71.0,95.0,101.0,46.0,57.0,64.0,56.0,57.0,,,,
340,5576,Scottsdale,Weekend,29.0,28.0,26.0,35.0,27.0,42.0,51.0,65.0,36.0,51.0,44.0,39.0,41.0,,,,
341,5572,Scottsdale,Weekend,4.0,4.0,4.0,5.0,3.0,7.0,8.0,11.0,3.0,4.0,6.0,5.0,5.0,,,,
342,5566,Scottsdale,Weekend,5.0,5.0,5.0,6.0,3.0,6.0,7.0,6.0,3.0,5.0,4.0,4.0,5.0,,,,
343,9369,Scottsdale,Weekend,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
344,5567,Scottsdale,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
345,5701,Scottsdale,Weekend,17.0,17.0,16.0,14.0,14.0,18.0,19.0,30.0,16.0,16.0,13.0,14.0,15.0,,,,
346,5707,Scottsdale,Weekend,4.0,4.0,4.0,4.0,2.0,2.0,11.0,4.0,2.0,3.0,3.0,4.0,4.0,,,,
347,269,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
348,7597,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
349,4459,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
350,4281,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
351,2911,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
352,3012,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
353,3000,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
354,1857,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
355,9346,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
356,5319,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
357,7,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
358,4553,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
359,4554,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
360,4693,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
361,4706,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
362,4702,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
363,4703,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
364,5864,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
365,5844,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
366,5865,Scottsdale,Weekend,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,,,,,,,,
367,5861,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
368,5866,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
369,5860,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
370,2559,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
371,4752,Tempe,Weekend,4.0,4.0,3.0,3.0,7.0,11.0,12.0,19.0,11.0,12.0,11.0,14.0,11.0,2700 N SCOTTSDALE RD,Mesa,AZ,85281.0
372,532,Tempe,Weekend,,,,,,,,,,,,,,1811 N SCOTTSDALE RD,Mesa,AZ,85281.0
373,3004,Scottsdale,Weekend,,,,,,,,,,,,,,,,,
