,StopID,Location,Address,City,Zipcode,Juris_y,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2
1312,9418,E UNIVERSITY DR AT 1601 E UNIV,1655 E UNIVERSITY DR,Mesa,85281,Tempe,Weekend,2,2,2,1,1,1,1,1,0,1,1,1,1
1313,9418,E UNIVERSITY DR AT 1601 E UNIV,1655 E UNIVERSITY DR,Mesa,85281,Tempe,Weekday,4,4,4,4,2,3,3,4,1,1,2,2,2
1314,857,UNIVERSITY DR & MCCLINTOCK DR,1835 E UNIVERSITY DR,Mesa,85281,Tempe,Weekend,10,9,9,9,7,9,10,13,8,8,11,9,10
1315,857,UNIVERSITY DR & MCCLINTOCK DR,1835 E UNIVERSITY DR,Mesa,85281,Tempe,Weekday,25,25,25,28,17,25,26,47,25,25,31,27,30
1316,871,UNIVERSITY DR & SMITH RD,1975 E UNIVERSITY DR,Mesa,85281,Tempe,Weekend,1,1,1,1,1,1,1,2,1,1,1,1,1
1317,871,UNIVERSITY DR & SMITH RD,1975 E UNIVERSITY DR,Mesa,85281,Tempe,Weekday,3,3,3,3,2,3,3,6,4,3,4,5,5
1318,862,UNIVERSITY DR & RIVER DR,825 S RIVER DR,Mesa,85281,Tempe,Weekend,3,2,2,2,2,4,3,4,2,2,2,2,2
1319,862,UNIVERSITY DR & RIVER DR,825 S RIVER DR,Mesa,85281,Tempe,Weekday,16,16,16,11,8,16,13,18,9,9,8,8,8
1320,870,UNIVERSITY DR & PRICE RD,2189 E UNIVERSITY DR,Mesa,85281,Tempe,Weekend,2,2,2,3,2,5,5,7,4,5,5,8,11
1321,870,UNIVERSITY DR & PRICE RD,2189 E UNIVERSITY DR,Mesa,85281,Tempe,Weekday,4,4,4,5,3,4,6,11,8,8,7,9,8
1322,861,UNIVERSITY DR & PRICE RD,2309 E UNIVERSITY DR,Mesa,85281,Tempe,Weekend,1,1,1,1,0,1,1,2,1,1,1,1,1
1323,861,UNIVERSITY DR & PRICE RD,2309 E UNIVERSITY DR,Mesa,85281,Tempe,Weekday,4,4,4,5,2,5,4,6,1,2,3,4,3
1324,872,UNIVERSITY DR & GEORGE DR,806 S GEORGE DR,Mesa,85281,Tempe,Weekend,1,1,1,1,1,0,1,1,1,1,1,1,1
1325,872,UNIVERSITY DR & GEORGE DR,806 S GEORGE DR,Mesa,85281,Tempe,Weekday,6,6,6,5,3,3,4,6,4,3,5,4,3
1326,855,UNIVERSITY DR & EVERGREEN RD,950 S OAKWOOD DR,Mesa,85281,Tempe,Weekend,3,3,3,2,3,3,3,3,2,3,2,2,2
1327,855,UNIVERSITY DR & EVERGREEN RD,950 S OAKWOOD DR,Mesa,85281,Tempe,Weekday,14,14,14,12,7,11,14,22,9,8,11,8,7
1328,869,UNIVERSITY DR & MAY,2727 E UNIVERSITY DR,Mesa,85281,Tempe,Weekend,1,1,1,1,1,1,0,1,1,1,1,1,1
1329,869,UNIVERSITY DR & MAY,2727 E UNIVERSITY DR,Mesa,85281,Tempe,Weekday,2,2,2,4,3,3,6,7,3,3,3,2,2
1330,1778,UNIVERSITY DR & DOBSON RD,1957 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,7,6,6,6,4,7,6,10,6,7,9,9,8
1331,1778,UNIVERSITY DR & DOBSON RD,1957 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,31,31,32,32,19,31,35,54,27,35,50,51,44
1332,1781,UNIVERSITY DR & LONGMORE,1155 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,2,2,1,0,0,2,2,3,1,1,1,1,1
1333,1781,UNIVERSITY DR & LONGMORE,1155 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,9,9,9,8,3,9,9,13,4,4,5,6,4
1334,1784,UNIVERSITY DR & STANDAGE,1355 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,3,2,2,2,2,2,2,2,2,2,3,3,3
1335,1784,UNIVERSITY DR & STANDAGE,1355 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,11,11,12,13,8,10,10,15,7,7,9,10,10
1336,1776,UNIVERSITY DR & ALMA SCHOOL RD,1145 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,4,4,4,3,4,4,6,7,5,5,4,5,5
1337,1776,UNIVERSITY DR & ALMA SCHOOL RD,1145 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,24,24,25,24,15,21,24,47,24,27,37,34,31
1338,1786,UNIVERSITY DR & WESTWOOD,945 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,1786,UNIVERSITY DR & WESTWOOD,945 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,4,4,4,4,2,3,3,7,3,3,4,4,4
1340,1797,UNIVERSITY DR & EXTENSION RD,825 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,3,3,3,4,4,2,3,2,3,3,3,3,4
1341,1797,UNIVERSITY DR & EXTENSION RD,825 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,21,21,22,32,17,12,14,26,12,18,18,20,19
1342,1780,UNIVERSITY DR & HOSICK,615 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,1,1,1,0,0,0,1,1,0,0,0,0,0
1343,1780,UNIVERSITY DR & HOSICK,615 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,4,4,4,3,2,5,7,5,1,1,2,2,2
1344,1777,UNIVERSITY DR & COUNTRY CLUB DR,351 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekend,9,9,8,9,9,13,12,21,14,16,15,15,15
1345,1777,UNIVERSITY DR & COUNTRY CLUB DR,351 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekday,50,50,52,61,45,55,55,109,58,63,67,70,64
1346,1783,UNIVERSITY DR & ROBSON,161 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,0,0,0,0,0,,0,1,0,0,0,1,0
1347,1783,UNIVERSITY DR & ROBSON,161 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,1,1,1,1,1,1,1,2,1,2,4,4,3
1348,1782,UNIVERSITY DR & MACDONALD,77 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,1,1,1,0,0,1,1,0,0,,0,0,0
1349,1782,UNIVERSITY DR & MACDONALD,77 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,4,4,4,4,3,5,6,7,1,1,2,2,2
1350,832,UNIVERSITY DR & CENTER ST,18 E UNIVERSITY DR,Globe,85201,Mesa,Weekend,3,3,2,4,2,4,4,6,3,2,3,3,3
1351,832,UNIVERSITY DR & CENTER ST,18 E UNIVERSITY DR,Globe,85201,Mesa,Weekday,16,16,17,19,10,16,15,27,15,16,19,17,15
1352,836,UNIVERSITY DR & HIBBERT,217 E UNIVERSITY DR,Globe,85201,Mesa,Weekend,0,0,0,0,0,0,0,0,0,0,0,1,0
1353,836,UNIVERSITY DR & HIBBERT,217 E UNIVERSITY DR,Globe,85201,Mesa,Weekday,2,2,2,4,2,5,4,4,3,3,3,3,2
1354,843,UNIVERSITY DR & MESA DR,407 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,6,6,6,6,5,7,6,11,7,9,7,7,6
1355,843,UNIVERSITY DR & MESA DR,407 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,28,28,29,37,21,29,28,52,32,34,33,32,31
1356,820,UNIVERSITY DR & OLIVE,615 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,0,0,0,1,0,1,1,0,0,0,1,1,0
1357,820,UNIVERSITY DR & OLIVE,615 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,1,1,1,4,2,2,3,9,3,3,2,3,3
1358,838,UNIVERSITY DR & HORNE,815 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,1,1,1,1,1,3,2,3,1,1,1,1,1
1359,838,UNIVERSITY DR & HORNE,815 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,8,8,8,8,4,9,8,15,5,5,4,5,6
1360,844,UNIVERSITY DR & MILLER ST,1005 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,0,0,0,0,0,1,0,1,0,0,0,0,0
1361,844,UNIVERSITY DR & MILLER ST,1005 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,4,4,4,4,2,4,4,3,1,1,1,1,1
1362,846,UNIVERSITY DR & STAPLEY DR,357 N STAPLEY DR,Mesa,85203,Mesa,Weekend,3,3,3,3,2,3,4,4,5,3,4,3,3
1363,846,UNIVERSITY DR & STAPLEY DR,357 N STAPLEY DR,Mesa,85203,Mesa,Weekday,17,17,18,16,11,13,14,24,12,16,13,12,14
1364,840,UNIVERSITY DR & LAZONA DR,1411 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,0,0,0,0,0,0,0,0,0,0,1,1,0
1365,840,UNIVERSITY DR & LAZONA DR,1411 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,2,2,2,3,1,2,3,4,1,2,2,2,1
1366,839,UNIVERSITY DR & HUNT DR,1555 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,1,1,1,1,0,1,1,2,1,1,1,1,1
1367,839,UNIVERSITY DR & HUNT DR,1555 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,5,5,6,6,4,6,6,12,4,4,3,2,2
1368,835,UNIVERSITY DR & HALL ST,359 N HALL,Mesa,85203,Mesa,Weekend,1,1,1,1,1,1,2,3,1,1,2,1,1
1369,835,UNIVERSITY DR & HALL ST,359 N HALL,Mesa,85203,Mesa,Weekday,3,3,3,5,2,4,4,6,2,2,3,2,2
1370,833,UNIVERSITY DR & GILBERT RD,2027 E UNIVERSITY DR,Mesa,85213,Mesa,Weekend,7,6,6,6,4,5,6,9,6,6,7,6,7
1371,833,UNIVERSITY DR & GILBERT RD,2027 E UNIVERSITY DR,Mesa,85213,Mesa,Weekday,28,28,28,30,18,26,30,52,27,31,39,36,30
1372,826,UNIVERSITY DR & 22ND PL,2253 E UNIVERSITY DR,Mesa,85213,Mesa,Weekend,2,2,2,1,1,1,0,1,1,1,1,0,0
1373,826,UNIVERSITY DR & 22ND PL,2253 E UNIVERSITY DR,Mesa,85213,Mesa,Weekday,6,6,6,5,2,5,7,6,2,2,2,2,1
1374,848,UNIVERSITY DR & YALE,361 N YALE,Mesa,85213,Mesa,Weekend,0,0,0,0,0,0,0,1,0,1,0,0,0
1375,848,UNIVERSITY DR & YALE,361 N YALE,Mesa,85213,Mesa,Weekday,4,4,4,4,1,5,5,6,1,2,3,2,2
1376,841,UNIVERSITY DR & LINDSAY RD,2815 E UNIVERSITY DR,Mesa,85213,Mesa,Weekend,3,2,2,4,3,4,4,5,3,3,4,4,3
1377,841,UNIVERSITY DR & LINDSAY RD,2815 E UNIVERSITY DR,Mesa,85213,Mesa,Weekday,11,11,11,10,6,10,10,20,12,9,13,10,9
1378,842,UNIVERSITY DR & LOS ALAMOS,3020 E MAIN ST,Mesa,85213,Mesa,Weekend,1,1,0,0,0,0,0,1,0,0,1,0,0
1379,842,UNIVERSITY DR & LOS ALAMOS,3020 E MAIN ST,Mesa,85213,Mesa,Weekday,3,3,3,3,1,3,3,6,2,1,1,1,2
1380,816,UNIVERSITY DR & CRESTON,3257 E UNIVERSITY DR,Mesa,85213,Mesa,Weekend,1,1,1,1,1,1,0,1,0,0,1,1,0
1381,816,UNIVERSITY DR & CRESTON,3257 E UNIVERSITY DR,Mesa,85213,Mesa,Weekday,4,4,4,4,1,2,2,3,1,3,3,2,3
1382,866,CRESTON & VAL VISTA DR,3443 E UNIVERSITY DR,Mesa,85213,Mesa,Weekend,1,1,1,1,0,1,1,2,1,0,0,1,1
1383,866,CRESTON & VAL VISTA DR,3443 E UNIVERSITY DR,Mesa,85213,Mesa,Weekday,3,3,3,4,2,6,6,8,2,2,1,1,1
1384,847,UNIVERSITY DR & VAL VISTA DR,411 N VAL VISTA DR,Mesa,85213,Mesa,Weekend,1,1,1,1,1,1,1,2,1,0,1,1,2
1385,847,UNIVERSITY DR & VAL VISTA DR,411 N VAL VISTA DR,Mesa,85213,Mesa,Weekday,7,7,7,5,2,7,7,10,5,4,5,5,6
1386,817,UNIVERSITY DR & MAPLE,3855 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,0,0,0,0,,,0,0,0,0,0,0,0
1387,817,UNIVERSITY DR & MAPLE,3855 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,1,1,1,1,0,1,1,1,0,0,0,0,0
1388,818,UNIVERSITY DR & NASSAU,4001 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,818,UNIVERSITY DR & NASSAU,4001 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,1,1,1,1,0,1,1,1,1,1,2,2,1
1390,819,NORFOLK & GREENFIELD RD,4225 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,,,,0,0,0,0,0,0,0,0,0,0
1391,819,NORFOLK & GREENFIELD RD,4225 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,1,1,1,1,1,1,1,1,1,1,4,2,1
1392,834,UNIVERSITY DR & GREENFIELD RD,4425 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,1,1,1,2,2,2,2,2,2,2,2,2,1
1393,834,UNIVERSITY DR & GREENFIELD RD,4425 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,9,9,9,9,5,5,8,12,7,7,15,9,5
1394,7620,UNIVERSITY DR & QUINN,4425 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,7620,UNIVERSITY DR & QUINN,4425 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,1,1,1,1,0,0,2,1,1,1,0,1,1
1396,821,UNIVERSITY DR & ROANOKE,4700 E MAIN ST,Mesa,85205,Mesa,Weekend,0,0,0,0,0,0,0,1,0,0,0,0,0
1397,821,UNIVERSITY DR & ROANOKE,4700 E MAIN ST,Mesa,85205,Mesa,Weekday,3,3,3,2,1,3,3,4,0,1,0,0,0
1398,822,UNIVERSITY DR & ROANOKE,4860 E MAIN ST,Mesa,85205,Mesa,Weekend,1,1,1,0,0,1,0,1,0,0,0,0,0
1399,822,UNIVERSITY DR & ROANOKE,4860 E MAIN ST,Mesa,85205,Mesa,Weekday,3,3,3,2,1,4,3,2,0,0,1,1,1
1400,823,UNIVERSITY DR & ST PAUL,5055 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,0,0,0,0,0,1,1,0,0,0,0,0,1
1401,823,UNIVERSITY DR & ST PAUL,5055 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,2,2,2,3,3,2,3,5,2,2,3,2,2
1402,9488,Temporary Stop Power & University Rt_30,339 N POWER RD,Mesa,85205,Mesa,Weekend,2,2,2,2,1,1,2,2,2,1,2,2,2
1403,9488,Temporary Stop Power & University Rt_30,339 N POWER RD,Mesa,85205,Mesa,Weekday,6,6,6,7,5,9,11,17,10,12,15,13,10
1404,9492,SOSSAMAN & UNIVERSITY DR,7520 E BILLINGS ST,Mesa,85207,Mesa,Weekend,6,6,6,6,5,6,7,5,5,4,4,4,8
1405,9492,SOSSAMAN & UNIVERSITY DR,7520 E BILLINGS ST,Mesa,85207,Mesa,Weekday,23,23,24,29,18,27,30,39,18,17,22,25,23
1406,9435,N SOSSAMAN RD & E BILLINGS ST,130 N SOSSAMAN RD,Mesa,85207,Mesa,Weekend,1,1,1,1,1,1,1,3,2,1,2,2,2
1407,9435,N SOSSAMAN RD & E BILLINGS ST,130 N SOSSAMAN RD,Mesa,85207,Mesa,Weekday,3,3,3,5,3,4,5,12,5,5,8,8,7
1408,9436,MAIN ST & SOSSAMAN RD,7464 E MAIN ST,Mesa,85207,Mesa,Weekend,4,3,3,2,2,3,2,2,2,1,1,1,2
1409,9436,MAIN ST & SOSSAMAN RD,7464 E MAIN ST,Mesa,85207,Mesa,Weekday,11,11,12,9,7,10,9,13,7,6,7,6,10
1410,9437,E MAIN ST & N 74TH ST,7260 E MAIN ST,Mesa,85207,Mesa,Weekend,3,3,3,2,1,1,1,3,2,2,2,2,2
1411,9437,E MAIN ST & N 74TH ST,7260 E MAIN ST,Mesa,85207,Mesa,Weekday,8,8,9,11,6,12,13,24,14,14,13,10,13
1412,9438,E MAIN ST NS N SUNVALLEY BLVD,7260 E MAIN ST,Mesa,85207,Mesa,Weekend,1,1,0,1,0,0,0,1,0,,0,0,0
1413,9438,E MAIN ST NS N SUNVALLEY BLVD,7260 E MAIN ST,Mesa,85207,Mesa,Weekday,4,4,4,4,2,5,4,4,1,1,1,1,2
1414,6074,UNIVERSITY DR & POWER RD,6758 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,8,7,7,8,5,6,7,12,8,8,8,9,8
1415,6074,UNIVERSITY DR & POWER RD,6758 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,32,32,33,41,26,33,34,57,32,32,37,44,39
1416,6064,UNIVERSITY DR & HIGLEY RD,5122 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,4,3,3,5,4,5,6,7,6,5,6,7,7
1417,6064,UNIVERSITY DR & HIGLEY RD,5122 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,21,21,22,26,16,22,24,40,22,20,24,27,24
1418,6078,UNIVERSITY DR & ST PAUL,5028 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,1,1,1,1,1,1,1,1,1,1,1,1,1
1419,6078,UNIVERSITY DR & ST PAUL,5028 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,4,4,5,4,2,3,3,5,3,2,4,5,4
1420,6077,UNIVERSITY DR & ROANOKE,4763 E CABALLERO ST,Mesa,85205,Mesa,Weekend,0,0,0,0,0,0,0,1,0,0,0,0,0
1421,6077,UNIVERSITY DR & ROANOKE,4763 E CABALLERO ST,Mesa,85205,Mesa,Weekday,3,3,3,2,1,2,2,2,1,2,1,1,2
1422,6075,UNIVERSITY DR & QUINN,4412 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,0,0,0,0,1,2,2,2,1,0,1,1,1
1423,6075,UNIVERSITY DR & QUINN,4412 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,4,4,4,2,1,5,6,7,3,3,4,4,4
1424,6060,UNIVERSITY DR & GREENFIELD RD,4320 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,5,5,5,4,4,5,6,10,5,5,6,6,5
1425,6060,UNIVERSITY DR & GREENFIELD RD,4320 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,26,26,27,30,19,24,30,42,24,24,36,31,32
1426,6073,UNIVERSITY DR & NORFOLK,400 N NORFOLK,Mesa,85205,Mesa,Weekend,1,1,1,1,0,1,1,1,1,1,0,0,0
1427,6073,UNIVERSITY DR & NORFOLK,400 N NORFOLK,Mesa,85205,Mesa,Weekday,4,4,5,4,2,4,5,5,2,2,1,3,2
1428,6072,UNIVERSITY DR & NASSAU,4001 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,1,0,0,2,1,1,1,2,1,0,0,1,1
1429,6072,UNIVERSITY DR & NASSAU,4001 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,6,6,6,8,5,6,7,15,6,5,6,7,5
1430,6070,UNIVERSITY DR & MAPLE,3810 E UNIVERSITY DR,Mesa,85205,Mesa,Weekend,1,1,1,0,0,0,0,0,0,0,0,0,0
1431,6070,UNIVERSITY DR & MAPLE,3810 E UNIVERSITY DR,Mesa,85205,Mesa,Weekday,2,2,2,3,2,2,2,4,1,1,1,1,1
1432,6080,UNIVERSITY DR & VAL VISTA DR,406 N VAL VISTA DR,Mesa,85213,Mesa,Weekend,2,2,2,2,2,2,3,4,2,2,2,3,3
1433,6080,UNIVERSITY DR & VAL VISTA DR,406 N VAL VISTA DR,Mesa,85213,Mesa,Weekday,10,10,10,9,7,8,8,17,10,8,11,11,12
1434,6103,UNIVERSITY DR & CRESTON,3320 E UNIVERSITY DR,Mesa,85213,Mesa,Weekend,2,2,2,3,3,4,3,4,3,3,2,3,3
1435,6103,UNIVERSITY DR & CRESTON,3320 E UNIVERSITY DR,Mesa,85213,Mesa,Weekday,19,19,20,15,11,14,14,26,14,19,19,16,18
1436,6069,UNIVERSITY DR & LOS ALAMOS,3005 E CICERO ST,Mesa,85213,Mesa,Weekend,2,2,2,1,1,2,2,2,1,1,2,1,1
1437,6069,UNIVERSITY DR & LOS ALAMOS,3005 E CICERO ST,Mesa,85213,Mesa,Weekday,10,10,10,9,5,11,9,13,6,8,8,6,5
1438,6054,UNIVERSITY DR & 25TH ST,2406 E UNIVERSITY DR,Mesa,85213,Mesa,Weekend,1,1,1,1,1,1,1,1,1,0,1,0,0
1439,6054,UNIVERSITY DR & 25TH ST,2406 E UNIVERSITY DR,Mesa,85213,Mesa,Weekday,9,9,9,8,4,8,8,11,4,3,3,3,2
1440,6053,UNIVERSITY DR & 23RD ST,2260 E UNIVERSITY DR,Mesa,85213,Mesa,Weekend,1,1,1,1,1,1,2,2,1,1,1,1,1
1441,6053,UNIVERSITY DR & 23RD ST,2260 E UNIVERSITY DR,Mesa,85213,Mesa,Weekday,7,7,7,8,4,5,7,9,4,5,7,7,5
1442,6059,UNIVERSITY DR & GILBERT RD,1900 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,9,8,8,8,7,6,8,11,9,8,8,8,7
1443,6059,UNIVERSITY DR & GILBERT RD,1900 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,49,49,50,50,32,41,43,87,43,46,43,43,43
1444,6061,UNIVERSITY DR & HALL ST,1722 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,3,3,3,2,1,2,2,3,3,4,3,2,2
1445,6061,UNIVERSITY DR & HALL ST,1722 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,15,15,16,18,10,13,11,24,13,12,12,11,10
1446,6067,UNIVERSITY DR & HUNT DR,408 N HUNT DR,Mesa,85203,Mesa,Weekend,1,1,1,1,1,3,2,2,1,1,1,1,1
1447,6067,UNIVERSITY DR & HUNT DR,408 N HUNT DR,Mesa,85203,Mesa,Weekday,4,4,4,12,7,6,6,12,5,7,6,5,5
1448,6079,UNIVERSITY DR & STAPLEY DR,1134 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,5,5,4,4,5,8,6,11,8,6,5,5,5
1449,6079,UNIVERSITY DR & STAPLEY DR,1134 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,29,29,30,30,20,30,28,57,33,32,26,31,31
1450,6071,UNIVERSITY DR & MILLER ST,1010 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,0,0,0,0,0,0,0,1,0,0,1,1,1
1451,6071,UNIVERSITY DR & MILLER ST,1010 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,1,1,1,2,1,1,2,3,1,1,2,1,2
1452,6066,UNIVERSITY DR & HORNE RD,750 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,2,2,2,2,1,2,3,3,2,3,2,2,1
1453,6066,UNIVERSITY DR & HORNE RD,750 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,15,15,15,20,11,16,14,24,12,11,10,10,9
1454,6065,UNIVERSITY DR & HOBSON,600 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,1,1,0,0,1,1,1,1,0,0,0,0,0
1455,6065,UNIVERSITY DR & HOBSON,600 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,6,6,6,8,6,9,9,10,2,2,2,2,4
1456,6051,UNIVERSITY DR & POMEROY,320 E UNIVERSITY DR,Globe,85201,Mesa,Weekend,4,4,4,4,4,5,7,7,6,6,6,8,5
1457,6051,UNIVERSITY DR & POMEROY,320 E UNIVERSITY DR,Globe,85201,Mesa,Weekday,32,32,33,39,25,39,39,67,33,38,46,48,41
1458,6063,UNIVERSITY DR & HIBBERT,443 N PASADENA,Globe,85201,Mesa,Weekend,1,1,1,1,1,2,2,3,2,1,1,1,1
1459,6063,UNIVERSITY DR & HIBBERT,443 N PASADENA,Globe,85201,Mesa,Weekday,12,12,12,12,8,13,13,26,10,9,11,8,8
1460,9371,UNIVERSITY & CENTER,18 E UNIVERSITY DR,Globe,85201,Mesa,Weekend,1,1,1,2,1,2,2,3,2,2,2,2,2
1461,9371,UNIVERSITY & CENTER,18 E UNIVERSITY DR,Globe,85201,Mesa,Weekday,14,14,14,17,10,11,11,22,12,11,15,15,13
1462,7098,UNIVERSITY DR & COUNTRY CLUB DR,406 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekend,6,6,6,6,6,7,8,8,7,6,8,9,9
1463,7098,UNIVERSITY DR & COUNTRY CLUB DR,406 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekday,41,41,42,43,29,36,38,66,36,40,46,45,42
1464,7099,UNIVERSITY DR & DATE,602 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,0,0,0,0,0,0,0,1,0,0,0,1,0
1465,7099,UNIVERSITY DR & DATE,602 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,1,1,1,2,1,1,1,2,1,3,4,3,2
1466,7101,UNIVERSITY DR & EXTENSION RD,816 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,2,2,2,0,0,3,3,4,3,3,3,2,3
1467,7101,UNIVERSITY DR & EXTENSION RD,816 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,8,8,9,4,4,19,20,30,15,17,17,19,16
1468,7104,UNIVERSITY DR & WESTWOOD,1010 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,2,2,2,1,0,1,1,0,0,1,1,1,0
1469,7104,UNIVERSITY DR & WESTWOOD,1010 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,11,11,12,14,6,11,9,17,5,6,6,7,6
1470,7097,UNIVERSITY DR & ALMA SCHOOL RD,1202 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,3,3,2,2,2,3,2,3,2,2,3,2,2
1471,7097,UNIVERSITY DR & ALMA SCHOOL RD,1202 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,16,16,16,15,10,15,15,22,11,17,18,20,16
1472,7115,UNIVERSITY DR & STANDAGE,1348 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,1,1,1,2,2,2,2,2,1,1,2,2,2
1473,7115,UNIVERSITY DR & STANDAGE,1348 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,13,13,13,11,8,9,8,12,6,8,10,11,10
1474,7102,UNIVERSITY DR & LONGMORE RD,1609 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,1,1,1,1,2,2,2,1,1,2,1,2,2
1475,7102,UNIVERSITY DR & LONGMORE RD,1609 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,4,4,4,8,6,10,10,11,5,6,5,8,9
1476,7100,UNIVERSITY DR & DOBSON RD,430 N DOBSON RD,Globe,85201,Mesa,Weekend,4,4,4,4,3,4,4,8,5,6,5,6,6
1477,7100,UNIVERSITY DR & DOBSON RD,430 N DOBSON RD,Globe,85201,Mesa,Weekday,24,24,24,22,17,22,21,46,26,25,28,31,25
1478,7103,UNIVERSITY DR & MAY ST,2340 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,2,2,2,1,1,1,2,2,1,1,1,1,1
1479,7103,UNIVERSITY DR & MAY ST,2340 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,14,14,15,10,5,9,10,16,5,5,7,6,6
1480,6090,UNIVERSITY DR & EVERGREEN RD,2531 E UNIVERSITY DR,Mesa,85281,Tempe,Weekend,3,3,3,3,3,3,3,5,3,3,3,3,2
1481,6090,UNIVERSITY DR & EVERGREEN RD,2531 E UNIVERSITY DR,Mesa,85281,Tempe,Weekday,22,22,22,24,15,18,17,27,14,13,15,18,13
