NoName,X,Y,OBJECTID,StopID,NextRide,Location,Juris,DateUpdated,Long,Lat,Routes,Zip,State,Address,AUTO_UNIQUE_ID_2020-07-27_cceni03_filter_bus3001,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedAPN,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
5270,-112.091206,33.502698,5379,1930,11070,15TH AVE & CAMPBELL AVE,Phoenix,1.54E+12,-112.091206,33.502698,15,,,,336,1,937.5,,AggieReverseGeocoder,,4.01,15543170,4511 N 15TH AVE,Paradise Valley,AZ,85015,3804
5271,-112.09125,33.491702,5380,1931,11067,15TH AVE & CLARENDON AVE,Phoenix,1.54E+12,-112.09125,33.491702,15,,,,337,1,640.6272,,AggieReverseGeocoder,,4.01,11010071,3801 N 15TH AVE,Paradise Valley,AZ,85015,5545
5272,-112.0911735,33.58013376,5381,1932,15723,15TH AVE & COCHISE DR,Phoenix,1.54E+12,-112.0911735,33.58013376,106,,,,338,1,906.2524,,AggieReverseGeocoder,,4.01,15827063A,10233 N 15TH AVE,Phoenix,AZ,85021,2114
5273,-112.091126,33.51339432,5382,1933,18186,15TH AVE & COLTER ST,Phoenix,1.54E+12,-112.091126,33.51339432,15,,,,339,1,921.8745,,AggieReverseGeocoder,,4.01,15642007,1422 W COLTER ST,Phoenix,AZ,85013,1971
5274,-112.091215,33.463,5383,1934,11059,15TH AVE & CULVER ST,Phoenix,1.54E+12,-112.091215,33.463,15,,,,340,1,734.3773,,AggieReverseGeocoder,,4.01,11119062,1346 W CULVER ST,Phoenix,AZ,85007,1911
5275,-112.091322,33.47346,5384,1935,18169,15TH AVE & VERNON AVE,Phoenix,1.54E+12,-112.091322,33.47346,15,,,,341,1,656.2372,,AggieReverseGeocoder,,4.01,11104021,2302 N 15TH AVE,Phoenix,AZ,85007,1226
5276,-112.091179,33.456102,5385,1936,11057,15TH AVE & PIERCE ST,Phoenix,1.54E+12,-112.091179,33.456102,15,,,,342,1,671.8782,,AggieReverseGeocoder,,4.01,11127116,1272 W PIERCE ST,Phoenix,AZ,85007,2349
5277,-112.091206,33.498998,5386,1937,11069,15TH AVE & GLENROSA AVE,Phoenix,1.54E+12,-112.091206,33.498998,15,,,,343,1,937.5372,,AggieReverseGeocoder,,4.01,15541028,1416 W GLENROSA AVE,Phoenix,AZ,85013,2857
5278,-112.091122,33.57172,5387,1938,15720,15TH AVE & HATCHER RD,Phoenix,1.54E+12,-112.091122,33.57172,106,,,,344,1,265.6244,,AggieReverseGeocoder,,4.01,15833015,9411 N 15TH AVE,Phoenix,AZ,85021,2101
5279,-112.09118,33.505999,5388,1939,18185,15TH AVE & HIGHLAND AVE,Phoenix,1.54E+12,-112.09118,33.505999,15,,,,345,1,937.4923,,AggieReverseGeocoder,,4.01,15544078,1410 W HIGHLAND AVE,Phoenix,AZ,85013,2479
5280,-112.0911934,33.49530362,5389,1940,11068,15TH AVE & INDIAN SCHOOL RD,Phoenix,1.54E+12,-112.0911934,33.49530362,15,,,,346,1,656.2535,,AggieReverseGeocoder,,4.01,15540115,1420 W INDIAN SCHOOL RD,Phoenix,AZ,85013,3112
5281,-112.0912517,33.46616683,5390,1941,11060,15TH AVE & MCDOWELL RD,Phoenix,1.54E+12,-112.0912517,33.46616683,15,,,,347,1,281.2435,,AggieReverseGeocoder,,4.01,11108013A,1809 N 15TH AVE,Phoenix,AZ,85007,1617
5282,-112.0911401,33.57521097,5391,1943,15721,15TH AVE & MOUNTAIN VIEW RD,Phoenix,1.54E+12,-112.0911401,33.57521097,106,,,,348,1,875.0029,,AggieReverseGeocoder,,4.01,15830037,1424 W MOUNTAIN VIEW RD,Phoenix,AZ,85021,3041
5283,-112.0912225,33.48822375,5392,1944,11066,15TH AVE & OSBORN RD,Phoenix,1.54E+12,-112.0912225,33.48822375,15,,,,349,1,281.2495,,AggieReverseGeocoder,,4.01,11014038,1420 W OSBORN RD,Phoenix,AZ,85013,3688
5284,-112.091347,33.469703,5393,1945,11061,15TH AVE & PALM LN,Phoenix,1.54E+12,-112.091347,33.469703,15,,,,350,1,640.628,,AggieReverseGeocoder,,4.01,11110034,2125 N 15TH ST,Phoenix,AZ,85006,1748
5285,-112.091191,33.459114,5394,1946,11058,15TH AVE & ROOSEVELT ST,Phoenix,1.54E+12,-112.091191,33.459114,15,,,,351,1,640.6298,,AggieReverseGeocoder,,4.01,11120036,1346 W ROOSEVELT ST,Phoenix,AZ,85007,2110
5286,-112.091313,33.48105367,5395,1947,11064,15TH AVE & THOMAS RD,Phoenix,1.54E+12,-112.091313,33.48105367,15,,,,352,1,625.0032,,AggieReverseGeocoder,,4.01,11031002A,1302 W THOMAS RD,Phoenix,AZ,85013,4210
5287,-112.091228,33.45171937,5396,1948,11056,15TH AVE & VAN BUREN ST,Phoenix,1.54E+12,-112.091228,33.45171937,15,,,,353,1,624.9458,,AggieReverseGeocoder,,4.01,11128040,1418 W VAN BUREN ST,Phoenix,AZ,85007,2528
5288,-112.0913414,33.44853271,5397,1949,11055,15TH AVE & WASHINGTON ST,Phoenix,1.54E+12,-112.0913414,33.44853271,15,,,,354,1,640.6419,,AggieReverseGeocoder,,4.01,11203115A,1400 W WASHINGTON ST,Phoenix,AZ,85007,2900
5289,-112.091284,33.484003,5398,1950,11065,15TH AVE & EARLL DR,Phoenix,1.54E+12,-112.091284,33.484003,15,,,,355,1,640.6239,,AggieReverseGeocoder,,4.01,11031042,1202 W THOMAS RD,Phoenix,AZ,85013,4208
5290,-112.0912735,33.47702221,5399,1951,11063,15TH AVE & VIRGINA AVE,Phoenix,1.54E+12,-112.0912735,33.47702221,15,,,,356,1,656.254,,AggieReverseGeocoder,,4.01,11104146,1501 W VIRGINIA AVE,Phoenix,AZ,85007,1005
5291,-112.091192,33.577299,5400,1952,15722,15TH AVE & BROWN ST,Phoenix,1.54E+12,-112.091192,33.577299,106,,,,357,1,921.8752,,AggieReverseGeocoder,,4.01,15830130,1413 W BROWN ST,Phoenix,AZ,85021,2237
5292,-112.0473519,33.52420564,5401,1953,11187,16TH ST & BETHANY HOME RD,Phoenix,1.54E+12,-112.0473519,33.52420564,16,,,,358,1,953.1294,,AggieReverseGeocoder,,4.01,16439071B,6013 N 16TH ST,Avondale,AZ,85016,1801
5293,-112.047504,33.477799,5402,1954,11174,16TH ST & CAMBRIDGE AVE,Phoenix,1.54E+12,-112.047504,33.477799,16,,,,359,1,937.503,,AggieReverseGeocoder,,4.01,11720142,1546 E CAMBRIDGE AVE,Phoenix,AZ,85006,1157
5294,-112.047438,33.50967283,5403,1955,11182,16TH ST & CAMELBACK RD,Phoenix,1.54E+12,-112.047438,33.50967283,16,,,,360,1,921.8996,,AggieReverseGeocoder,,4.01,16457080A,1610 E CAMELBACK RD,Avondale,AZ,85016,3902
5295,-112.0474306,33.50265548,5404,1956,18033,16TH ST & CAMPBELL AVE,Phoenix,1.54E+12,-112.0474306,33.50265548,16,,,,361,1,906.256,,AggieReverseGeocoder,,4.01,16326019R,4515 N 16TH ST,Avondale,AZ,85016,5361
5296,-112.0473465,33.51338004,5405,1957,11184,16TH ST & COLTER ST,Phoenix,1.54E+12,-112.0473465,33.51338004,16,,,,362,1,281.253,,AggieReverseGeocoder,,4.01,16455190E,5235 N 16TH ST,Avondale,AZ,85016,3201
5297,-112.047586,33.484016,5406,1958,10884,16TH ST & EARLL DR,Phoenix,1.54E+12,-112.047586,33.484016,12 | 16,,,,363,1,890.6256,,AggieReverseGeocoder,,4.01,11932003,1608 E EARLL DR,Avondale,AZ,85016,7618
5298,-112.047507,33.455199,5407,1959,11167,16TH ST & VILLA ST,Phoenix,1.54E+12,-112.047507,33.455199,16,,,,364,1,296.8774,,AggieReverseGeocoder,,4.01,11616061A,1650 E VILLA ST,Phoenix,AZ,85006,3744
5299,-112.0473487,33.5386147,5408,1960,11191,16TH ST & GLENDALE AVE,Phoenix,1.54E+12,-112.0473487,33.5386147,16,,,,365,1,265.6486,,AggieReverseGeocoder,,4.01,16426034,7001 N 16TH ST,Phoenix,AZ,85020,5546
5300,-112.047389,33.49871876,5409,1961,11179,16TH ST & GLENROSA AVE,Phoenix,1.54E+12,-112.047389,33.49871876,16,,,,366,1,281.2143,,AggieReverseGeocoder,,4.01,16327089C,4305 N 16TH ST,Avondale,AZ,85016,5301
5301,-112.047448,33.506,5410,1962,11181,16TH ST & HIGHLAND AVE,Phoenix,1.54E+12,-112.047448,33.506,16,,,,367,1,875.0892,,AggieReverseGeocoder,,4.01,16325024,1610 E HIGHLAND AVE,Avondale,AZ,85016,624
5302,-112.047517,33.49506235,5411,1963,15463,16TH ST & INDIAN SCHOOL RD,Phoenix,1.54E+12,-112.047517,33.49506235,16,,,,368,1,906.2245,,AggieReverseGeocoder,,4.01,16328061B,1602 E INDIAN SCHOOL RD,Avondale,AZ,85016,5932
5303,-112.047306,33.531299,5412,1964,11189,16TH ST & MARYLAND AVE,Phoenix,1.54E+12,-112.047306,33.531299,16,,,,369,1,265.6306,,AggieReverseGeocoder,,4.01,16435107C,6505 N 16TH ST,Avondale,AZ,85016,1305
5304,-112.047512,33.46631621,5413,1965,11171,16TH ST & MCDOWELL RD,Phoenix,1.54E+12,-112.047512,33.46631621,16,,,,370,1,624.9407,,AggieReverseGeocoder,,4.01,11716161,1603 N 16TH ST,Phoenix,AZ,85006,1902
5305,-112.047562,33.457002,5414,1966,11168,16TH ST & MCKINLEY ST,Phoenix,1.54E+12,-112.047562,33.457002,16,,,,371,1,625.003,,AggieReverseGeocoder,,4.01,11616050A,801 N 16TH ST,Phoenix,AZ,85006,3648
5306,-112.047455,33.51697008,5415,1968,15465,16TH ST & MISSOURI AVE,Phoenix,1.54E+12,-112.047455,33.51697008,16 | 60,,,,372,1,921.796,,AggieReverseGeocoder,,4.01,16202055B,1550 E MISSOURI AVE,Phoenix,AZ,85014,2400
5307,-112.047505,33.547797,5416,1969,11194,16TH ST & MORTEN AVE,Phoenix,1.54E+12,-112.047505,33.547797,16,,,,373,1,1515.6305,,AggieReverseGeocoder,,4.01,16024003,7676 N 16TH ST,Phoenix,AZ,85020,4435
5308,-112.047306,33.542499,5417,1970,11192,16TH ST & MYRTLE AVE,Phoenix,1.54E+12,-112.047306,33.542499,16,,,,374,1,281.2467,,AggieReverseGeocoder,,4.01,16424018C,7227 N 16TH ST,Phoenix,AZ,85020,5251
5309,-112.047507,33.473198,5418,1971,11173,16TH ST & OAK ST,Phoenix,1.54E+12,-112.047507,33.473198,16,,,,375,1,281.2524,,AggieReverseGeocoder,,4.01,11705056,2301 N 16TH ST,Phoenix,AZ,85006,1896
5310,-112.0474022,33.53495635,5419,1972,11190,16TH ST & OCOTILLO RD,Phoenix,1.54E+12,-112.0474022,33.53495635,16,,,,376,1,937.5066,,AggieReverseGeocoder,,4.01,16434011D,1682 N 16TH ST,Phoenix,AZ,85006,1901
5311,-112.047305,33.545698,5420,1973,11193,16TH ST & ORANGEWOOD AVE,Phoenix,1.54E+12,-112.047305,33.545698,16,,,,377,1,296.874,,AggieReverseGeocoder,,4.01,16422031A,1602 E ORANGEWOOD AVE,Phoenix,AZ,85020,5219
5312,-112.047506,33.487798,5421,1974,11175,16TH ST & OSBORN RD,Phoenix,1.54E+12,-112.047506,33.487798,16,,,,378,1,281.241,,AggieReverseGeocoder,,4.01,11930075,3411 N 16TH ST,Avondale,AZ,85016,7150
5313,-112.047574,33.469708,5422,1975,11172,16TH ST & PALM LN,Phoenix,1.54E+12,-112.047574,33.469708,16,,,,379,1,687.5081,,AggieReverseGeocoder,,4.01,11715078,2003 N 16TH ST,Phoenix,AZ,85006,1911
5314,-112.047506,33.459198,5423,1976,11169,16TH ST & ROOSEVELT ST,Phoenix,1.54E+12,-112.047506,33.459198,16,,,,380,1,640.6283,,AggieReverseGeocoder,,4.01,11615092B,1602 E ROOSEVELT ST,Phoenix,AZ,85006,3678
5315,-112.047307,33.527699,5424,1977,11188,16TH ST & ROSE LN,Phoenix,1.54E+12,-112.047307,33.527699,16,,,,381,1,343.7523,,AggieReverseGeocoder,,4.01,16437011A,6201 N 16TH ST,Avondale,AZ,85016,1739
5316,-112.047477,33.48057383,5425,1978,10883,16TH ST & THOMAS RD,Phoenix,1.54E+12,-112.047477,33.48057383,12 | 16,,,,382,1,984.3756,,AggieReverseGeocoder,,4.01,11933134,1602 E THOMAS RD,Avondale,AZ,85016,7602
5317,-112.0475673,33.45192229,5426,1979,11166,16TH ST & VAN BUREN ST,Phoenix,1.54E+12,-112.0475673,33.45192229,16,,,,383,1,640.6222,,AggieReverseGeocoder,,4.01,11617139A,1602 E VAN BUREN ST,Phoenix,AZ,85006,3736
5318,-112.0475293,33.4899059,5427,1981,11176,16TH ST & WHITTON AVE,Phoenix,1.54E+12,-112.0475293,33.4899059,16,,,,384,1,1046.8771,,AggieReverseGeocoder,,4.01,11930068,3551 N 16TH ST,Avondale,AZ,85016,6419
5319,-112.047507,33.463997,5428,1982,11170,16TH ST & WILLETTA ST,Phoenix,1.54E+12,-112.047507,33.463997,16,,,,385,1,312.5016,,AggieReverseGeocoder,,4.01,11614013,1602 E WILLETTA ST,Phoenix,AZ,85006,3045
5320,-112.047811,33.550652,5429,1983,11195,16TH ST -- BELMONT AVE & WINTER DR,Phoenix,1.54E+12,-112.047811,33.550652,16,,,,386,1,1578.12,,AggieReverseGeocoder,,4.01,16420056,7743 N 16TH LN,Phoenix,AZ,85021,7003
5321,-112.047507,33.496799,5430,1984,11178,16TH ST & DEVONSHIRE AVE,Phoenix,1.54E+12,-112.047507,33.496799,16,,,,387,1,906.2588,,AggieReverseGeocoder,,4.01,16328054A,4201 N 16TH ST,Avondale,AZ,85016,5347
5322,-112.047413,33.519693,5431,1985,11186,16TH ST & MONTEBELLO AVE,Phoenix,1.54E+12,-112.047413,33.519693,16 | 60,,,,388,1,1031.2529,,AggieReverseGeocoder,,4.01,16451057A,1605 E MONTEBELLO AVE,Avondale,AZ,85016,2915
5323,-112.0994364,33.59717777,5432,1987,18006,19TH AVE & CACTUS RD,Phoenix,1.54E+12,-112.0994364,33.59717777,19,,,,389,1,265.63,,AggieReverseGeocoder,,4.01,15903001,12201 N 19TH AVE,Glendale,AZ,85029,
5324,-112.099805,33.468498,5433,1988,11527,19TH AVE & GRANADA RD,Phoenix,1.54E+12,-112.099805,33.468498,19,,,,390,1,859.3789,,AggieReverseGeocoder,,4.01,11055016,1902 W GRANADA RD,Avondale,AZ,85009,2826
5325,-112.0995018,33.60782141,5434,1989,11553,19TH AVE & JOAN DE ARC AVE,Phoenix,1.54E+12,-112.0995018,33.60782141,19,,,,391,1,296.8771,,AggieReverseGeocoder,,4.01,15903755,13425 N 19TH AVE,Glendale,AZ,85029,1661
5326,-112.099807,33.477299,5435,1991,11530,19TH AVE & VIRGINIA AVE,Phoenix,1.54E+12,-112.099807,33.477299,19,,,,392,1,671.8734,,AggieReverseGeocoder,,4.01,11044100,2614 N 19TH AVE,Avondale,AZ,85009,1940
5327,-112.09982,33.48461865,5436,1992,10143,NB N 19TH AV FS W EARLL DR W EARLL DR,Phoenix,1.54E+12,-112.09982,33.48461865,19,,,,393,1,687.5035,,AggieReverseGeocoder,,4.01,11025087,1901 W EARLL DR,Paradise Valley,AZ,85015,6041
5328,-112.100074,33.449699,5437,1993,11521,19TH AVE & ADAMS ST,Phoenix,1.54E+12,-112.100074,33.449699,19,,,,394,1,999.9993,,AggieReverseGeocoder,,4.01,11201134,150 N 18TH AVE,Phoenix,AZ,85007,3232
5329,-112.0995729,33.64592947,5438,1994,11562,19TH AVE & ANGELA DR,Phoenix,1.54E+12,-112.0995729,33.64592947,19,,,,395,1,687.5085,,AggieReverseGeocoder,,4.01,20808009,17609 N 19TH AVE,Phoenix,AZ,85023,2390
5330,-112.0996395,33.67058141,5439,1995,11569,19TH AVE & SR 101 FWY,Phoenix,1.54E+12,-112.0996395,33.67058141,19,,,,396,1,281.2518,,AggieReverseGeocoder,,4.01,20918418,20430 N 19TH AVE,Cave Creek,AZ,85027,3588
5331,-112.0996798,33.66599795,5440,1996,11568,19TH AVE & BEHREND DR,Phoenix,1.54E+12,-112.0996798,33.66599795,19,,,,397,1,281.2528,,AggieReverseGeocoder,,4.01,20913311,19808 N 18TH LN,Cave Creek,AZ,85027,4246
5332,-112.0994926,33.64074455,5441,1997,11560,19TH AVE & BELL RD,Phoenix,1.54E+12,-112.0994926,33.64074455,19,,,,398,1,578.1277,,AggieReverseGeocoder,,4.01,20808589,1838 W BELL RD,Phoenix,AZ,85023,3480
5333,-112.099615,33.524697,5442,1998,11079,19TH AVE & BETHANY HOME RD,Phoenix,1.54E+12,-112.099615,33.524697,19,,,,399,1,671.8776,,AggieReverseGeocoder,,4.01,15619125A,1816 W BETHANY HOME RD,Paradise Valley,AZ,85015,2550
5334,-112.099397,33.56093827,5443,1999,11090,19TH AVE & BUTLER DR,Phoenix,1.54E+12,-112.099397,33.56093827,19,,,,400,1,312.5018,,AggieReverseGeocoder,,4.01,15819063,1847 W SELDON WAY,Phoenix,AZ,85021,4358
5335,-112.099695,33.51005736,5444,2000,11538,19TH AVE & CAMELBACK RD,Phoenix,1.54E+12,-112.099695,33.51005736,19,,,,401,1,671.8778,,AggieReverseGeocoder,,4.01,15637115A,5013 N 19TH AVE,Paradise Valley,AZ,85015,3202
5336,-112.0998184,33.50302636,5445,2001,11536,19TH AVE & CAMPBELL AVE,Phoenix,1.54E+12,-112.0998184,33.50302636,19,,,,402,1,656.2517,,AggieReverseGeocoder,,4.01,15552008C,4513 N 19TH AVE,Paradise Valley,AZ,85015,4118
5337,-112.0994373,33.57933252,5446,2002,11546,19TH AVE & CHERYL DR,Phoenix,1.54E+12,-112.0994373,33.57933252,122 | 19,,,,403,1,875.005,,AggieReverseGeocoder,,4.01,15826092,10233 N 19TH AVE,Phoenix,AZ,85021,1909
5338,-112.0994934,33.58988232,5447,2003,18004,19TH AVE & CHOLLA ST,Phoenix,1.54E+12,-112.0994934,33.58988232,122 | 19,,,,404,1,265.627,,AggieReverseGeocoder,,4.01,15906001A,11411 N 19TH AVE,Glendale,AZ,85029,3642
5339,-112.099804,33.491497,5448,2004,11533,19TH AVE & CLARENDON AVE,Phoenix,1.54E+12,-112.099804,33.491497,19,,,,405,1,656.2599,,AggieReverseGeocoder,,4.01,11007048,1842 W CLARENDON AVE,Paradise Valley,AZ,85015,5503
5340,-112.0996348,33.51378389,5449,2005,11539,19TH AVE & COLTER ST,Phoenix,1.54E+12,-112.0996348,33.51378389,19,,,,406,1,640.6288,,AggieReverseGeocoder,,4.01,15636012C,5201 N 19TH AVE,Paradise Valley,AZ,85015,2951
5341,-112.099916,33.463397,5450,2006,11525,19TH AVE & CULVER ST,Phoenix,1.54E+12,-112.099916,33.463397,19,,,,407,1,828.132,,AggieReverseGeocoder,,4.01,11115180,1842 W CULVER ST,Phoenix,AZ,85007,1843
5342,-112.0995372,33.58635821,5451,2007,11548,19TH AVE & DESERT COVE AVE,Phoenix,1.54E+12,-112.0995372,33.58635821,122 | 19,,,,408,1,875.0048,,AggieReverseGeocoder,,4.01,15912045F,11021 N 19TH AVE,Glendale,AZ,85029,4816
5343,-112.0994195,33.56819538,5452,2008,18148,19TH AVE & DUNLAP AVE,Phoenix,1.54E+12,-112.0994195,33.56819538,122 | 19,,,,409,1,921.8829,,AggieReverseGeocoder,,4.01,15820130,1855 W DUNLAP AVE,Phoenix,AZ,85021,2942
5344,-112.0994821,33.5586708,5453,2009,11089,19TH AVE & EL CAMINITO DR,Phoenix,1.54E+12,-112.0994821,33.5586708,19,,,,410,1,296.8939,,AggieReverseGeocoder,,4.01,15808038A,8301 N 19TH AVE,Phoenix,AZ,85021,5220
5345,-112.099706,33.507198,5454,2010,11537,19TH AVE & ELM ST,Phoenix,1.54E+12,-112.099706,33.507198,19,,,,411,1,265.658,,AggieReverseGeocoder,,4.01,15553050,4735 N 19TH AVE,Paradise Valley,AZ,85015,3725
5346,-112.0998286,33.473698,5455,2011,11529,19TH AVE & ENCANTO BLVD,Phoenix,1.54E+12,-112.0998286,33.473698,19,,,,412,1,656.2542,,AggieReverseGeocoder,,4.01,11045055C,2402 N 19TH AVE,Avondale,AZ,85009,2862
5347,-112.099535,33.61838789,5456,2012,11556,19TH AVE & EVANS DR,Phoenix,1.54E+12,-112.099535,33.61838789,19,,,,413,1,593.7553,,AggieReverseGeocoder,,4.01,20816346,14444 N 18TH DR,Phoenix,AZ,85023,5131
5348,-112.121207,33.640299,5457,2954,11741,HOLMES BLVD & BELL RD,Phoenix,1.54E+12,-112.121207,33.640299,27,,,,414,1,968.7533,,AggieReverseGeocoder,,4.01,20704240D,2710 W BELL RD,Phoenix,AZ,85053,7500
5349,-112.099573,33.549801,5458,2013,11087,19TH AVE & FRIER DR,Phoenix,1.54E+12,-112.099573,33.549801,19,,,,415,1,953.1266,,AggieReverseGeocoder,,4.01,15704114,7711 N 19TH AVE,Phoenix,AZ,85021,7026
5350,-112.099498,33.5392,5459,2015,11084,19TH AVE & GLENDALE AVE,Phoenix,1.54E+12,-112.099498,33.5392,19,,,,416,1,1656.2546,,AggieReverseGeocoder,,4.01,15716010A,7011 N 19TH AVE,Phoenix,AZ,85021,8502
5351,-112.0995378,33.62624813,5460,2016,11557,19TH AVE & GREENWAY PKWY,Phoenix,1.54E+12,-112.0995378,33.62624813,19,,,,417,1,265.6342,,AggieReverseGeocoder,,4.01,20813075,15601 N 19TH AVE,Phoenix,AZ,85023,4314
5352,-112.0995687,33.64786758,5461,2017,11563,19TH AVE & GROVERS AVE,Phoenix,1.54E+12,-112.0995687,33.64786758,19,,,,418,1,703.1228,,AggieReverseGeocoder,,4.01,20804042,17808 N 18TH DR,Phoenix,AZ,85023,2358
5353,-112.099506,33.572799,5462,2018,16992,19TH AVE & HATCHER RD,Phoenix,1.54E+12,-112.099506,33.572799,122 | 19,,,,419,1,890.6324,,AggieReverseGeocoder,,4.01,15821001A,1848 W CAROL AVE,Phoenix,AZ,85021,2087
5354,-112.099705,33.498698,5463,2019,11535,19TH AVE & HEATHERBRAE DR,Phoenix,1.54E+12,-112.099705,33.498698,19,,,,420,1,296.8808,,AggieReverseGeocoder,,4.01,15550044,4245 N 19TH AVE,Paradise Valley,AZ,85015,5109
5355,-112.09981,33.495718,5464,2020,11534,19TH AVE & INDIAN SCHOOL RD,Phoenix,1.54E+12,-112.09981,33.495718,19,,,,421,1,671.8764,,AggieReverseGeocoder,,4.01,15549081E,4125 N 19TH AVE,Paradise Valley,AZ,85015,5105
5356,-112.099806,33.459797,5465,2021,11524,19TH AVE & LINDEN RD,Phoenix,1.54E+12,-112.099806,33.459797,19,,,,422,1,859.3757,,AggieReverseGeocoder,,4.01,11117149A,1111 N 19TH AVE,Avondale,AZ,85009,3841
5357,-112.0995167,33.53209538,5466,2022,11081,19TH AVE & MARYLAND AVE,Phoenix,1.54E+12,-112.0995167,33.53209538,19,,,,423,1,1406.261,,AggieReverseGeocoder,,4.01,15645028J,6501 N 19TH AVE,Paradise Valley,AZ,85015,1646
5358,-112.099813,33.46669652,5467,2023,11526,19TH AVE & MCDOWELL RD,Phoenix,1.54E+12,-112.099813,33.46669652,GAL | 19,,,,424,1,890.628,,AggieReverseGeocoder,,4.01,11055054,1634 N 19TH AVE,Avondale,AZ,85009,2843
5359,-112.0995759,33.65151083,5468,2024,11564,19TH AVE & MICHIGAN AVE,Phoenix,1.54E+12,-112.0995759,33.65151083,19,,,,425,1,718.7563,,AggieReverseGeocoder,,4.01,20804294,1706 W MICHIGAN AVE,Phoenix,AZ,85023,1313
5360,-112.099512,33.517829,5469,2025,11540,19TH AVE & MISSOURI AVE,Phoenix,1.54E+12,-112.099512,33.517829,15 | 19,,,,426,1,656.2549,,AggieReverseGeocoder,,4.01,15309111,5526 N 19TH AVE,Paradise Valley,AZ,85015,2401
5361,-112.0737001,33.44901918,5470,2840,10075,CENTRAL AVE & ADAMS ST,Phoenix,1.54E+12,-112.0737001,33.44901918,GAL |  DASG |  ZERO | 514 | 520 | 521 | 522 | 531 | 533 | 535 | 541 | 542 | 562 | 563 | 571 | 573 | 575 | 8,,,,427,1,937.4991,,AggieReverseGeocoder,,4.01,11228131,30 N 1ST ST,Phoenix,AZ,85004,2481
5362,-112.0735932,33.50536534,5471,2841,10098,CENTRAL AVE & HIGHLAND AVE,Phoenix,1.54E+12,-112.0735932,33.50536534,ZERO,,,,428,1,937.5041,,AggieReverseGeocoder,,4.01,15526002B,4701 N CENTRAL AVE,Phoenix,AZ,85012,1723
5363,-112.0736678,33.47331857,5472,2844,10084,CENTRAL AVE & ENCANTO BLVD,Phoenix,1.54E+12,-112.0736678,33.47331857,ZERO,,,,429,1,937.5033,,AggieReverseGeocoder,,4.01,11852065B,2301 N CENTRAL AVE,Phoenix,AZ,85004,1323
5364,-112.0737493,33.56257047,5473,2847,10116,CENTRAL AVE & RUTH AVE --NORTHBOUND,Phoenix,1.54E+12,-112.0737493,33.56257047,ZERO,,,,430,1,656.2502,,AggieReverseGeocoder,,4.01,16051079A,8705 N CENTRAL AVE,Phoenix,AZ,85020,3119
5365,-112.119506,33.643699,5474,2952,11742,HOLMES BLVD & ANDERSON DR,Phoenix,1.54E+12,-112.119506,33.643699,27,,,,431,1,296.8791,,AggieReverseGeocoder,,4.01,20704240C,2710 W BELL RD,Phoenix,AZ,85053,7500
5366,-112.118004,33.644999,5475,2953,11743,HOLMES BLVD & ANGELA DR,Phoenix,1.54E+12,-112.118004,33.644999,27,,,,432,1,1171.8717,,AggieReverseGeocoder,,4.01,20704308,17475 N 28TH AVE,Phoenix,AZ,85053,1959
5367,-112.118305,33.576697,5476,2986,15590,METRO PKWY & CHERYL DR,Phoenix,1.54E+12,-112.118305,33.576697,106,,,,433,1,656.2511,,AggieReverseGeocoder,,4.01,14916005,9617 N METRO PKWY W,Glendale,AZ,85051,1400
5368,-112.118305,33.575199,5477,2988,15589,METRO PKWY & CHERYL DR,Phoenix,1.54E+12,-112.118305,33.575199,106,,,,434,1,656.2485,,AggieReverseGeocoder,,4.01,14916005,9617 N METRO PKWY W,Glendale,AZ,85051,1400
5369,-111.977293,33.655701,5478,3109,12444,TATUM BLVD & UNION HILLS DR,Phoenix,1.54E+12,-111.977293,33.655701,186 | 44,,,,435,1,765.6239,,AggieReverseGeocoder,,4.01,21501003F,4750 E UNION HILLS DR,Phoenix,AZ,85050,3363
5370,-111.977705,33.619198,5479,3110,12999,TATUM BLVD & ACOMA DR,Phoenix,1.54E+12,-111.977705,33.619198,44,,,,436,1,578.1306,,AggieReverseGeocoder,,4.01,21567048,4802 E ACOMA DR,Phoenix,AZ,85254,2221
5371,-111.977698,33.637018,5480,3111,13004,TATUM BLVD & AIRE AVE,Phoenix,1.54E+12,-111.977698,33.637018,44,,,,437,1,562.4812,,AggieReverseGeocoder,,4.01,21519124,16443 N 47TH PL,Phoenix,AZ,85032,3405
5372,-111.977812,33.607803,5481,3112,12423,TATUM BLVD & ANDORA DR,Phoenix,1.54E+12,-111.977812,33.607803,138 | 44,,,,438,1,578.1262,,AggieReverseGeocoder,,4.01,16705542,4801 E EMILE ZOLA AVE,Phoenix,AZ,85254,3518
5373,-111.977255,33.643804,5482,3113,13006,TATUM BLVD & ANGELA DR,Phoenix,1.54E+12,-111.977255,33.643804,44,,,,439,1,750.0004,,AggieReverseGeocoder,,4.01,21518001B,4722 E BELL RD,Phoenix,AZ,85032,2314
5374,-111.9772565,33.64101779,5483,3114,13005,TATUM BLVD & BELL RD,Phoenix,1.54E+12,-111.9772565,33.64101779,44,,,,440,1,593.7502,,AggieReverseGeocoder,,4.01,21511194A,4808 E BELL RD,Phoenix,AZ,85254,6000
